KWMC,Winnemucca Municipal Airport,40.8966,-117.806,135.0,AvGas
KTNX,Tonopah Test Range Airport,37.7988,-116.781,130.0,AvGas
KAFN,Jaffrey Airport-Silver Ranch,42.8051,-72.003,129.0,AvGas
KASH,Nashua Airport (Boire Field),42.7817,-71.5148,129.0,AvGas
KBML,Berlin Regional Airport,44.5754,-71.1759,123.0,AvGas
KCNH,Claremont Municipal Airport,43.3704,-72.3687,128.0,JA-a
KCON,Concord Municipal Airport,43.2027,-71.5023,136.0,JA-a
KEEN,Dillant-Hopkins Airport,42.8984,-72.2708,131.0,JA-a
KERR,Errol Airport,44.7925,-71.1642,121.0,AvGas
KHIE,Mount Washington Regional Airport,44.3676,-71.5445,133.0,AvGas
KLCI,Laconia Municipal Airport,43.5727,-71.4189,129.0,JA-a
KLEB,Lebanon Municipal Airport,43.6261,-72.3042,123.0,AvGas
KMHT,Manchester-Boston Regional Airport,42.9326,-71.4357,135.0,JA-a
KPSM,Portsmouth International Airport at Pease,43.0779,-70.8233,130.0,JA-a
KACY,Atlantic City International Airport,39.4576,-74.5772,124.0,AvGas
KBLM,Monmouth Executive Airport,40.1869,-74.1249,127.0,JA-a
KCDW,Essex County Airport,40.8752,-74.2814,122.0,JA-a
KEWR,Newark Liberty International Airport,40.6925,-74.1686,135.0,AvGas
KLDJ,Linden Airport,40.6174,-74.2446,123.0,AvGas
KVAY,South Jersey Regional Airport,39.9429,-74.8457,132.0,JA-a
KMIV,Millville Municipal Airport,39.3678,-75.0722,118.0,AvGas
KMJX,Robert J. Miller Air Park (Ocean County Airport),39.9275,-74.2924,121.0,JA-a
KMMU,Morristown Municipal Airport,40.7994,-74.4149,131.0,JA-a
KNEL,NAES Lakehurst (Maxfield Field),40.0333,-74.3533,120.0,JA-a
KTEB,Teterboro Airport,40.8501,-74.0608,129.0,JA-a
KTTN,Trenton-Mercer Airport,40.2767,-74.8135,123.0,JA-a
KWRI,McGuire Air Force Base,40.0156,-74.5917,120.0,AvGas
KWWD,Cape May Airport,39.0085,-74.9083,134.0,JA-a
KABQ,Albuquerque International Sunport,35.0402,-106.609,134.0,AvGas
KALM,Alamogordo-White Sands Regional Airport,32.8399,-105.991,131.0,JA-a
KATS,Artesia Municipal Airport,32.8525,-104.468,120.0,AvGas
KAXX,Angel Fire Airport,36.422,-105.29,135.0,AvGas
KCAO,Clayton Municipal Airpark,36.4462,-103.167,122.0,JA-a
KCNM,Cavern City Air Terminal,32.3375,-104.263,122.0,AvGas
KCVN,Clovis Municipal Airport,34.4251,-103.079,129.0,AvGas
KCVS,Cannon Air Force Base,34.3828,-103.322,122.0,AvGas
KDMN,Deming Municipal Airport,32.2623,-107.721,122.0,JA-a
KFMN,Four Corners Regional Airport,36.7412,-108.23,133.0,JA-a
KFSU,Fort Sumner Municipal Airport,34.4834,-104.217,126.0,JA-a
KGNT,Grants-Milan Municipal Airport,35.1673,-107.902,134.0,JA-a
KGUP,Gallup Municipal Airport,35.5111,-108.789,130.0,AvGas
KHMN,Holloman Air Force Base,32.8525,-106.107,131.0,JA-a
KHOB,Lea County Regional Airport,32.6875,-103.217,121.0,AvGas
KLAM,Los Alamos County Airport,35.8798,-106.269,125.0,AvGas
KLRU,Las Cruces International Airport,32.2894,-106.922,128.0,AvGas
KLSB,Lordsburg Municipal Airport,32.3335,-108.692,131.0,AvGas
KLVS,Las Vegas Municipal Airport,35.6542,-105.142,128.0,JA-a
KONM,Socorro Municipal Airport,34.024,-106.898,118.0,AvGas
KROW,Roswell International Air Center,33.3016,-104.531,120.0,AvGas
KRTN,Raton Municipal Airport (Crews Field),36.7415,-104.502,121.0,JA-a
KSRR,Sierra Blanca Regional Airport,33.4628,-105.535,128.0,JA-a
KSAF,Santa Fe Municipal Airport,35.6171,-106.089,125.0,AvGas
KSVC,Grant County Airport,32.6365,-108.156,136.0,JA-a
KTCC,Tucumcari Municipal Airport,35.1828,-103.603,125.0,JA-a
KTCS,Truth or Consequences Municipal Airport,33.2369,-107.272,129.0,AvGas
KSKX,Taos Regional Airport,36.4582,-105.672,127.0,JA-a
KWSD,Condron Army Airfield,32.3415,-106.403,133.0,AvGas
KALB,Albany International Airport,42.7483,-73.8017,136.0,JA-a
KART,Watertown International Airport,43.9919,-76.0217,120.0,JA-a
KBGM,Greater Binghamton Airport (Edwin A. Link Field),42.2087,-75.9798,121.0,JA-a
KBUF,Buffalo Niagara International Airport,42.9405,-78.7322,126.0,JA-a
KDKK,Chautauqua County/Dunkirk Airport,42.4933,-79.272,120.0,AvGas
KDSV,Dansville Municipal Airport,42.5709,-77.7131,135.0,JA-a
KELM,Elmira/Corning Regional Airport,42.1599,-76.8916,131.0,AvGas
KELZ,Wellsville Municipal Airport (Tarantine Field),42.1095,-77.99,129.0,JA-a
KFOK,Francis S. Gabreski Airport,40.8437,-72.6318,133.0,AvGas
KFRG,Republic Airport,40.7288,-73.4134,121.0,AvGas
KGFL,Floyd Bennett Memorial Airport,43.3412,-73.6103,134.0,AvGas
KHPN,Westchester County Airport,41.067,-73.7076,128.0,JA-a
KHTO,East Hampton Airport,40.9596,-72.2518,132.0,AvGas
KIAG,Niagara Falls International Airport,43.1073,-78.9462,126.0,JA-a
KISP,Long Island MacArthur Airport,40.7952,-73.1002,136.0,AvGas
KITH,Ithaca Tompkins Regional Airport,42.491,-76.4584,131.0,JA-a
KJFK,John F. Kennedy International Airport,40.6397,-73.7789,134.0,JA-a
KJHW,Chautauqua County-Jamestown Airport,42.1534,-79.258,121.0,AvGas
KLGA,LaGuardia Airport,40.775,-73.875,118.0,AvGas
KLKP,Lake Placid Airport,44.2645,-73.9619,130.0,AvGas
KMGJ,Orange County Airport,41.51,-74.2646,122.0,JA-a
KMSS,Massena International Airport (Richards Field),44.9358,-74.8456,120.0,JA-a
KMSV,Sullivan County International Airport,41.7016,-74.795,121.0,JA-a
KMTP,Montauk Airport,41.0765,-71.9208,123.0,AvGas
KOGS,Ogdensburg International Airport,44.6819,-75.4655,124.0,AvGas
KOIC,Lt. Warren Eaton Airport,42.5666,-75.5241,123.0,JA-a
KOLE,Cattaraugus County-Olean Airport,42.2422,-78.3716,134.0,JA-a
KPBG,Plattsburgh International Airport,44.6509,-73.4681,129.0,JA-a
KPOU,Dutchess County Airport,41.6266,-73.8842,133.0,JA-a
KRME,Griffiss International Airport,43.2338,-75.407,131.0,AvGas
KROC,Greater Rochester International Airport,43.1189,-77.6724,119.0,AvGas
KSCH,Schenectady County Airport,42.8525,-73.9289,134.0,JA-a
KSLK,Adirondack Regional Airport,44.3853,-74.2062,133.0,JA-a
KSWF,New York Stewart International Airport,41.5042,-74.1047,124.0,AvGas
KSYR,Syracuse Hancock International Airport,43.1112,-76.1063,128.0,AvGas
KHWV,Brookhaven Airport,40.8219,-72.8694,133.0,JA-a
KAVL,Asheville Regional Airport,35.4362,-82.5418,127.0,AvGas
KCLT,Charlotte Douglas International Airport,35.214,-80.9431,122.0,JA-a
KCTZ,Clinton-Sampson County Airport,34.9756,-78.3646,119.0,JA-a
KECG,Elizabeth City Regional Airport,36.2606,-76.1746,135.0,JA-a
KEDE,Northeastern Regional Airport,36.0277,-76.5671,118.0,JA-a
KEWN,Coastal Carolina Regional Airport,35.073,-77.0429,120.0,AvGas
KFAY,Fayetteville Regional Airport (Grannis Field),34.9912,-78.8803,130.0,JA-a
KFBG,Simmons Army Airfield,35.1318,-78.9367,135.0,AvGas
KFFA,First Flight Airport,36.0182,-75.6713,134.0,AvGas
KGSB,Seymour Johnson Air Force Base,35.3394,-77.9606,135.0,JA-a
KGSO,Piedmont Triad International Airport,36.0978,-79.9373,135.0,AvGas
KHFF,Mackall Army Airfield,35.0363,-79.4978,135.0,AvGas
KHKY,Hickory Regional Airport,35.7411,-81.3895,125.0,JA-a
KHSE,Billy Mitchell Airport,35.2328,-75.6178,121.0,AvGas
KUKF,Wilkes County Airport,36.2228,-81.0983,135.0,AvGas
KILM,Wilmington International Airport,34.2706,-77.9026,118.0,AvGas
KINT,Smith Reynolds Airport,36.1337,-80.222,119.0,JA-a
KISO,Kinston Regional Jetport (Stallings Field),35.3314,-77.6088,133.0,AvGas
KLBT,Lumberton Municipal Airport,34.6099,-79.0594,130.0,AvGas
KLHZ,Triangle North Executive Airport (Franklin County Airport),36.0233,-78.3303,129.0,JA-a
KMQI,Dare County Regional Airport,35.919,-75.6955,126.0,AvGas
KMRN,Foothills Regional Airport (was Morganton-Lenoir Airport),35.8202,-81.6114,118.0,AvGas
KMEB,Laurinburg-Maxton Airport,34.7919,-79.3658,136.0,JA-a
KOAJ,Albert J. Ellis Airport,34.8292,-77.6121,133.0,JA-a
KOCW,Washington-Warren Airport (Warren Field),35.5705,-77.0498,132.0,JA-a
KPGV,Pitt-Greenville Airport,35.6352,-77.3853,120.0,AvGas
KPOB,Pope Field (Pope AFB),35.1709,-79.0145,130.0,AvGas
KRDU,Raleigh-Durham International Airport,35.8776,-78.7875,127.0,AvGas
KRWI,Rocky Mount-Wilson Regional Airport,35.8563,-77.8919,118.0,AvGas
KRZZ,Halifax County Airport,36.4395,-77.7093,135.0,JA-a
KSOP,Moore County Airport,35.2374,-79.3912,121.0,AvGas
KRUQ,Rowan County Airport,35.6459,-80.5203,131.0,AvGas
KSVH,Statesville Regional Airport,35.7653,-80.9539,131.0,JA-a
KJQF,Concord Regional Airport,35.3878,-80.7091,136.0,JA-a
KASY,Ashley Municipal Airport,46.0239,-99.3526,134.0,JA-a
KBIS,Bismarck Municipal Airport,46.7727,-100.746,128.0,AvGas
KBPP,Bowman Municipal Airport,46.1655,-103.301,126.0,JA-a
KDIK,Dickinson Theodore Roosevelt Regional Airport,46.7974,-102.802,134.0,AvGas
KDVL,Devils Lake Regional Airport (Devils Lake Municipal Airport),48.1142,-98.9088,118.0,JA-a
KFAR,Hector International Airport,46.9207,-96.8158,118.0,JA-a
KGFK,Grand Forks International Airport,47.9493,-97.1761,130.0,AvGas
KISN,Sloulin Field International Airport,48.1779,-103.642,124.0,JA-a
KJMS,Jamestown Regional Airport,46.9297,-98.6782,130.0,JA-a
KMIB,Minot Air Force Base,48.4156,-101.358,130.0,AvGas
KMOT,Minot International Airport,48.2594,-101.28,119.0,JA-a
KPMB,Pembina Municipal Airport,48.9425,-97.2408,121.0,JA-a
KRDR,Grand Forks Air Force Base,47.9611,-97.4012,127.0,JA-a
KBWP,Harry Stern Airport,46.2441,-96.6074,126.0,AvGas
KXWA,Williston Basin International Airport,48.2597,-103.751,118.0,AvGas
KAKR,Akron Fulton International Airport,41.0375,-81.4669,132.0,AvGas
KAOH,Lima Allen County Airport,40.7069,-84.0267,123.0,JA-a
KUNI,Ohio University Airport (Snyder Field),39.211,-82.2314,119.0,AvGas
KAXV,Neil Armstrong Airport,40.4934,-84.2989,135.0,AvGas
KBJJ,Wayne County Airport,40.8748,-81.8883,127.0,JA-a
KBKL,Cleveland Burke Lakefront Airport,41.5175,-81.6833,126.0,AvGas
KCAK,Akron-Canton Airport,40.9161,-81.4422,132.0,AvGas
KCGF,Cuyahoga County Airport,41.5651,-81.4864,125.0,JA-a
KCLE,Cleveland Hopkins International Airport,41.4117,-81.8498,125.0,AvGas
KCMH,John Glenn Columbus International Airport,39.998,-82.8919,128.0,JA-a
KDAY,Dayton International Airport,39.9024,-84.2194,126.0,AvGas
KDFI,Defiance Memorial Airport,41.3375,-84.4288,120.0,JA-a
KFDY,Findlay Airport,41.0135,-83.6687,119.0,JA-a
KFFO,Wright-Patterson Air Force Base,39.8261,-84.0483,130.0,AvGas
KGQQ,Galion Municipal Airport,40.7534,-82.7238,132.0,JA-a
KHAO,Butler County Regional Airport,39.3638,-84.522,119.0,AvGas
KHTW,Lawrence County Airpark,38.4193,-82.4943,134.0,JA-a
KILN,Wilmington Air Park,39.4279,-83.7921,121.0,JA-a
KHZY,Northeast Ohio Regional Airport,41.778,-80.6955,126.0,JA-a
KLCK,Rickenbacker International Airport,39.8138,-82.9278,133.0,AvGas
KLNN,Lost Nation Airport,41.684,-81.3897,123.0,AvGas
KLUK,Cincinnati Municipal Airport (Lunken Field),39.1033,-84.4186,125.0,AvGas
KMFD,Mansfield Lahm Regional Airport,40.8214,-82.5166,122.0,JA-a
KMGY,Dayton-Wright Brothers Airport,39.589,-84.2249,118.0,JA-a
KMNN,Marion Municipal Airport,40.6162,-83.0635,131.0,JA-a
KMWO,Middletown Regional Airport (Hook Field),39.531,-84.3953,128.0,AvGas
KOSU,Ohio State University Airport,40.0798,-83.073,128.0,AvGas
KOXD,Miami University Airport,39.5023,-84.7844,128.0,AvGas
KPHD,Harry Clever Field,40.4709,-81.4197,132.0,AvGas
KPMH,Greater Portsmouth Regional Airport,38.8405,-82.8473,132.0,AvGas
KSGH,Springfield-Beckley Municipal Airport,39.8403,-83.8402,129.0,JA-a
KSKY,Griffing Sandusky Airport,41.4333,-82.6522,135.0,JA-a
KTDZ,Toledo Executive Airport,41.5649,-83.4823,128.0,JA-a
KTOL,Toledo Express Airport,41.5868,-83.8078,122.0,JA-a
KYNG,Youngstown-Warren Regional Airport,41.2607,-80.6791,132.0,JA-a
KZZV,Zanesville Municipal Airport,39.9444,-81.8921,121.0,AvGas
KADM,Ardmore Municipal Airport,34.303,-97.0196,118.0,AvGas
KADH,Ada Municipal Airport,34.8043,-96.6713,122.0,AvGas
KAXS,Altus/Quartz Mountain Regional Airport,34.698,-99.3385,118.0,JA-a
KBVO,Bartlesville Municipal Airport,36.7625,-96.0112,136.0,JA-a
KBKN,Blackwell-Tonkawa Municipal Airport,36.7959,-97.317,134.0,AvGas
KCHK,Chickasha Municipal Airport,35.0974,-97.9677,130.0,JA-a
KCKA,Kegelman Air Force Auxiliary Field,36.7439,-98.1231,119.0,JA-a
KCLK,Clinton Regional Airport,35.5383,-98.9327,132.0,AvGas
KCSM,Clinton-Sherman Airport,35.3398,-99.2005,123.0,AvGas
KCUH,Cushing Municipal Airport,35.9499,-96.7731,122.0,JA-a
KDUA,Durant Regional Airport-Eaker Field,33.9423,-96.3945,130.0,JA-a
KDUC,Halliburton Field,34.4709,-97.9599,122.0,AvGas
KELK,Elk City Regional Business Airport,35.4308,-99.3943,133.0,AvGas
KEND,Vance Air Force Base,36.3392,-97.9165,134.0,AvGas
KFDR,Frederick Regional Airport,34.352,-98.9839,123.0,JA-a
KFSI,Henry Post Army Airfield (Fort Sill),34.6498,-98.4022,131.0,AvGas
KGAG,Gage Airport,36.2955,-99.7764,119.0,JA-a
KGOK,Guthrie-Edmond Regional Airport,35.8498,-97.4156,126.0,JA-a
KGUY,Guymon Municipal Airport,36.6851,-101.508,133.0,JA-a
KHBR,Hobart Regional Airport,34.9913,-99.0513,123.0,AvGas
KHHW,Stan Stamper Municipal Airport,34.0348,-95.5419,124.0,JA-a
KLAW,Lawton-Fort Sill Regional Airport,34.5677,-98.4166,131.0,JA-a
KLTS,Altus Air Force Base,34.6671,-99.2667,124.0,AvGas
KMIO,Miami Municipal Airport,36.9092,-94.8875,118.0,AvGas
KMKO,Davis Field,35.6565,-95.3667,118.0,AvGas
KMLC,McAlester Regional Airport,34.8824,-95.7835,134.0,AvGas
KOKC,Will Rogers World Airport,35.3931,-97.6007,135.0,AvGas
KOKM,Okmulgee Regional Airport,35.6681,-95.9487,132.0,AvGas
KOUN,University of Oklahoma Westheimer Airport (Max Westheimer Airport),35.2456,-97.4721,130.0,JA-a
KPNC,Ponca City Regional Airport,36.732,-97.0998,136.0,AvGas
KPWA,Wiley Post Airport,35.5342,-97.6471,121.0,JA-a
KRKR,Robert S. Kerr Airport,35.0216,-94.6213,133.0,JA-a
KRVS,Richard Lloyd Jones Jr. Airport,36.0396,-95.9846,119.0,JA-a
KSNL,Shawnee Regional Airport,35.3579,-96.9428,118.0,JA-a
KSUD,Stroud Municipal Airport,35.7896,-96.6557,133.0,JA-a
KSWO,Stillwater Regional Airport,36.1612,-97.0857,122.0,JA-a
KTIK,Tinker Air Force Base,35.4147,-97.3866,133.0,JA-a
KTUL,Tulsa International Airport,36.1984,-95.8881,127.0,JA-a
KWDG,Enid Woodring Regional Airport,36.3792,-97.7911,129.0,JA-a
KWWR,West Woodward Airport,36.438,-99.5227,119.0,JA-a
KAST,Astoria Regional Airport,46.158,-123.879,131.0,JA-a
KBKE,Baker City Municipal Airport,44.8373,-117.809,125.0,JA-a
KBNO,Burns Municipal Airport,43.5919,-118.955,122.0,JA-a
KBOK,Brookings Airport,42.0746,-124.29,129.0,JA-a
KCVO,Corvallis Municipal Airport,44.4972,-123.29,135.0,AvGas
KCZK,Cascade Locks State Airport,45.6769,-121.879,134.0,JA-a
KDLS,Columbia Gorge Regional Airport (The Dalles Municipal Airport),45.6185,-121.167,118.0,AvGas
KEUG,Eugene Airport (Mahlon Sweet Airport),44.1246,-123.212,122.0,JA-a
KHRI,Hermiston Municipal Airport,45.8282,-119.259,127.0,AvGas
KHIO,Hillsboro Airport (Portland-Hillsboro Airport),45.5404,-122.95,118.0,JA-a
KGCD,Grant County Regional Airport (Ogilvie Field),44.4042,-118.963,119.0,AvGas
KLGD,La Grande/Union County Airport,45.2902,-118.007,132.0,AvGas
KLKV,Lake County Airport,42.1611,-120.399,124.0,JA-a
KLMT,Klamath Falls Airport,42.1561,-121.733,118.0,JA-a
KMFR,Rogue Valley International-Medford Airport,42.3742,-122.873,122.0,AvGas
KONO,Ontario Municipal Airport,44.0205,-117.014,123.0,JA-a
KONP,Newport Municipal Airport,44.5804,-124.058,121.0,JA-a
KOTH,Southwest Oregon Regional Airport,43.4171,-124.246,136.0,AvGas
KTMK,Tillamook Airport,45.4182,-123.814,136.0,JA-a
KPDT,Eastern Oregon Regional Airport,45.6951,-118.841,131.0,AvGas
KPDX,Portland International Airport,45.5887,-122.598,129.0,JA-a
KPFC,Pacific City State Airport,45.1998,-123.962,136.0,JA-a
KRBG,Roseburg Regional Airport,43.2388,-123.356,136.0,AvGas
KRDM,Roberts Field,44.2541,-121.15,131.0,JA-a
KREO,Rome State Airport,42.5777,-117.885,127.0,AvGas
KSLE,McNary Field,44.9095,-123.003,126.0,JA-a
KTTD,Portland-Troutdale Airport,45.5494,-122.401,133.0,AvGas
KABE,Lehigh Valley International Airport,40.6521,-75.4408,133.0,JA-a
KAGC,Allegheny County Airport,40.3544,-79.9302,131.0,JA-a
KAOO,Altoona-Blair County Airport,40.2964,-78.32,121.0,JA-a
KAVP,Wilkes-Barre/Scranton International Airport,41.3385,-75.7234,118.0,JA-a
KLOM,Wings Field,40.1375,-75.2651,133.0,AvGas
KBFD,Bradford Regional Airport,41.8031,-78.6401,136.0,AvGas
KBVI,Beaver County Airport,40.7725,-80.3914,129.0,AvGas
KBTP,Butler County Airport (K.W. Scholter Field),40.7769,-79.9497,122.0,AvGas
KMQS,Chester County G. O. Carlson Airport,39.979,-75.8655,120.0,JA-a
KDUJ,DuBois Regional Airport,41.1783,-78.8987,130.0,AvGas
KDYL,Doylestown Airport,40.333,-75.1223,131.0,AvGas
KERI,Erie International Airport (Tom Ridge Field),42.0831,-80.1739,128.0,AvGas
KFKL,Venango Regional Airport (Chess Lamberton Field),41.3779,-79.8604,130.0,AvGas
KCXY,Capital City Airport,40.2171,-76.8515,127.0,AvGas
KHZL,Hazleton Municipal Airport,40.9868,-75.9949,126.0,AvGas
KIDI,Indiana County-Jimmy Stewart Airport,40.6322,-79.1055,124.0,AvGas
KIPT,Williamsport Regional Airport,41.2418,-76.9211,136.0,AvGas
KJST,John Murtha Johnstown-Cambria County Airport,40.3161,-78.8339,122.0,JA-a
KLBE,Arnold Palmer Regional Airport,40.2759,-79.4048,124.0,JA-a
KLHV,William T. Piper Memorial Airport,41.1356,-77.4223,124.0,AvGas
KLNS,Lancaster Airport,40.1217,-76.2961,122.0,AvGas
KMDT,Harrisburg International Airport,40.1935,-76.7634,132.0,JA-a
KGKJ,Port Meadville Airport,41.6265,-80.2147,126.0,AvGas
KMPO,Pocono Mountains Municipal Airport,41.1375,-75.3789,127.0,JA-a
KMUI,Muir Army Airfield,40.4348,-76.5694,128.0,JA-a
KPHL,Philadelphia International Airport,39.8719,-75.2411,121.0,AvGas
KPIT,Pittsburgh International Airport,40.4915,-80.2329,119.0,AvGas
KPNE,Northeast Philadelphia Airport,40.0819,-75.0106,127.0,JA-a
KPSB,Mid-State Regional Airport,40.8835,-78.0863,132.0,AvGas
KPTW,Heritage Field,40.2396,-75.5567,132.0,JA-a
KRDG,Reading Regional Airport (Carl A. Spaatz Field),40.3785,-75.9652,124.0,JA-a
KRVL,Mifflin County Airport,40.6774,-77.6268,136.0,JA-a
KUNV,University Park Airport,40.8493,-77.8487,126.0,AvGas
KSEG,Penn Valley Airport,40.8206,-76.8639,121.0,AvGas
KOYM,St. Marys Municipal Airport,41.4125,-78.5026,136.0,AvGas
KTHV,York Airport,39.917,-76.873,134.0,AvGas
KUKT,Quakertown Airport,40.4352,-75.3819,136.0,AvGas
KWAY,Greene County Airport,39.9001,-80.1331,124.0,AvGas
KWBW,Wilkes-Barre Wyoming Valley Airport,41.2972,-75.8512,124.0,AvGas
KAFJ,Washington County Airport,40.1365,-80.2902,134.0,AvGas
KBID,Block Island State Airport,41.1681,-71.5778,128.0,JA-a
KOQU,Quonset State Airport,41.5971,-71.4121,121.0,AvGas
KUUU,Newport State Airport,41.5324,-71.2815,128.0,AvGas
KPVD,Theodore Francis Green State Airport,41.7326,-71.4204,126.0,JA-a
KSFZ,North Central State Airport,41.9208,-71.4914,136.0,AvGas
KWST,Westerly State Airport,41.3496,-71.8034,123.0,JA-a
KAIK,Aiken Municipal Airport,33.6494,-81.685,120.0,JA-a
KAND,Anderson Regional Airport,34.4946,-82.7094,132.0,JA-a
KARW,Beaufort County Airport,32.4122,-80.6344,124.0,AvGas
KBNL,Barnwell Regional Airport,33.2578,-81.3883,122.0,AvGas
KBBP,Marlboro County Jetport,34.6217,-79.7344,122.0,JA-a
KCAE,Columbia Metropolitan Airport,33.9388,-81.1195,133.0,JA-a
KCDN,Woodward Field,34.2836,-80.5649,129.0,AvGas
KCEU,Oconee County Regional Airport,34.6719,-82.8865,128.0,JA-a
KCHS,Charleston International Airport / Charleston Air Force Base,32.8986,-80.0405,132.0,AvGas
KCRE,Grand Strand Airport,33.8117,-78.7239,121.0,AvGas
KCUB,Jim Hamilton-L.B. Owens Airport,33.9705,-80.9952,122.0,AvGas
KDLC,Dillon County Airport,34.4491,-79.3686,128.0,AvGas
KFLO,Florence Regional Airport,34.1854,-79.7239,126.0,AvGas
KGYH,Donaldson Center Airport,34.7583,-82.3764,134.0,AvGas
KGGE,Georgetown County Airport,33.3117,-79.3196,134.0,JA-a
KGMU,Greenville Downtown Airport,34.8479,-82.35,123.0,JA-a
KGRD,Greenwood County Airport,34.2487,-82.1591,129.0,JA-a
KGSP,Greenville-Spartanburg International Airport,34.8957,-82.2189,119.0,AvGas
KCQW,Cheraw Municipal Airport (Lynch Bellinger Field,34.7129,-79.957,124.0,AvGas
KHXD,Hilton Head Airport,32.2244,-80.6975,119.0,JA-a
KHVS,Hartsville Regional Airport,34.4031,-80.1192,128.0,JA-a
KMMT,McEntire Joint National Guard Base,33.9208,-80.8013,136.0,JA-a
KMYR,Myrtle Beach International Airport,33.6797,-78.9283,135.0,AvGas
KOGB,Orangeburg Municipal Airport,33.4568,-80.8595,134.0,AvGas
KRBW,Lowcountry Regional Airport,32.921,-80.6406,126.0,AvGas
KUZA,Rock Hill/York County Airport,34.9878,-81.0572,136.0,AvGas
KSSC,Shaw Air Force Base,33.9727,-80.4706,118.0,AvGas
KABR,Aberdeen Regional Airport,45.4491,-98.4218,126.0,AvGas
KATY,Watertown Regional Airport,44.914,-97.1547,128.0,AvGas
KBKX,Brookings Regional Airport,44.3048,-96.8169,130.0,JA-a
KFSD,Sioux Falls Regional Airport (Joe Foss Field),43.582,-96.7419,132.0,JA-a
KHON,Huron Regional Airport,44.3852,-98.2285,119.0,AvGas
KLEM,Lemmon Municipal Airport,45.9187,-102.106,135.0,AvGas
KLQK,Pickens County Airport,34.81,-82.7029,131.0,AvGas
KMBG,Mobridge Municipal Airport,45.5465,-100.408,133.0,JA-a
KMHE,Mitchell Municipal Airport,43.7748,-98.0386,127.0,AvGas
KPHP,Philip Airport,44.0486,-101.599,121.0,JA-a
KPIR,Pierre Regional Airport,44.3827,-100.286,131.0,AvGas
KRAP,Rapid City Regional Airport,44.0453,-103.057,130.0,AvGas
KRCA,Ellsworth Air Force Base,44.145,-103.104,132.0,AvGas
KSPF,Black Hills Airport (Clyde Ice Field),44.4803,-103.783,126.0,JA-a
KBTN,Britton Municipal Airport,45.8152,-97.7431,128.0,JA-a
KMDS,Madison Municipal Airport,44.016,-97.0859,134.0,AvGas
KIEN,Pine Ridge Airport,43.0225,-102.511,124.0,JA-a
KYKN,Chan Gurney Municipal Airport,42.9167,-97.3859,120.0,JA-a
KAPT,Marion County Airport (Brown Field),35.0607,-85.5853,121.0,JA-a
KBNA,Nashville International Airport,36.1245,-86.6782,127.0,AvGas
KCHA,Chattanooga Metropolitan Airport (Lovell Field),35.0353,-85.2038,133.0,JA-a
KCKV,Clarksville-Montgomery County Regional Airport (Outlaw Field),36.6219,-87.415,134.0,JA-a
KCSV,Crossville Memorial-Whitson Field,35.9513,-85.085,126.0,AvGas
KFYM,Fayetteville Municipal Airport,35.0597,-86.564,121.0,AvGas
KGCY,Greeneville-Greene County Municipal Airport,36.193,-82.8151,135.0,AvGas
KGHM,Centerville Municipal Airport,35.8374,-87.4454,119.0,JA-a
KGKT,Gatlinburg-Pigeon Forge Airport,35.8578,-83.5287,131.0,JA-a
KMEM,Memphis International Airport,35.0424,-89.9767,133.0,AvGas
KMKL,McKellar-Sipes Regional Airport,35.5999,-88.9156,119.0,AvGas
KMMI,McMinn County Airport,35.3973,-84.5626,132.0,JA-a
KMOR,Morristown Regional Airport (Moore-Murrell Airport),36.1795,-83.3752,120.0,AvGas
KMQY,Smyrna Airport,36.009,-86.5201,129.0,AvGas
KMRC,Maury County Airport,35.5541,-87.1789,134.0,AvGas
KNQA,Millington Regional Jetport,35.3567,-89.8703,131.0,AvGas
KPHT,Henry County Airport,36.3382,-88.3829,119.0,AvGas
KRKW,Rockwood Municipal Airport,35.9223,-84.6897,125.0,AvGas
KRNC,Warren County Memorial Airport,35.6987,-85.8438,135.0,AvGas
KSYI,Shelbyville Municipal Airport (Bomar Field),35.5601,-86.4425,131.0,AvGas
KTHA,Tullahoma Regional Airport (William Northern Field),35.3801,-86.2464,119.0,JA-a
KTRI,Tri-Cities Regional Airport,36.4752,-82.4074,123.0,AvGas
KTYS,McGhee Tyson Airport,35.811,-83.994,133.0,AvGas
KUCY,Everett-Stewart Regional Airport,36.3818,-88.9854,129.0,JA-a
KUOS,Franklin County Airport,35.2051,-85.8981,136.0,JA-a
KABI,Abilene Regional Airport,32.4113,-99.6819,122.0,AvGas
KACT,Waco Regional Airport,31.6113,-97.2305,118.0,JA-a
KADS,Addison Airport,32.9686,-96.8364,134.0,AvGas
KAFW,Fort Worth Alliance Airport,32.9876,-97.3188,130.0,AvGas
KALI,Alice International Airport,27.7409,-98.0269,119.0,AvGas
KAMA,Rick Husband Amarillo International Airport,35.2194,-101.706,136.0,AvGas
KASL,Harrison County Airport,32.5205,-94.3078,129.0,JA-a
KAUS,Austin-Bergstrom International Airport,30.1945,-97.6699,120.0,AvGas
KBAZ,New Braunfels National Airport,29.703,-98.0411,133.0,JA-a
KBYY,Bay City Municipal Airport,28.9733,-95.8635,129.0,JA-a
KBBD,Curtis Field,31.1793,-99.3239,130.0,JA-a
KBGD,Hutchinson County Airport,35.7009,-101.394,119.0,AvGas
KBIF,Biggs Army Airfield,31.8495,-106.38,131.0,AvGas
KBKD,Stephens County Airport,32.719,-98.891,128.0,AvGas
